seller-sku	fulfillment-channel-sku	asin	condition-type	Warehouse-Condition-code	Quantity Available
160205065520	X000YEXGBN	0021381089	NewItem	SELLABLE	0
160205070001	X000YEXLUT	0064409600	NewItem	SELLABLE	0
160204141518	X000YEFKHL	6303402348	NewItem	SELLABLE	0
160205065631	X000YEXHV7	0071494782	NewItem	SELLABLE	0
160205065804	X000YEXJAB	0071347453	NewItem	SELLABLE	0
160205065429	X000YEXEGF	0013158120	NewItem	SELLABLE	0
160205065832	X000YEXJZL	0022063145	NewItem	SELLABLE	0
160205065449	X000YEXEPB	0012058726	NewItem	SELLABLE	0
160205065609	X000YEXHET	0061726311	NewItem	SELLABLE	0
160205065906	X000YEXKL9	0028309820	NewItem	SELLABLE	0
160205065533	X000YEXGKT	0062014951	NewItem	SELLABLE	0
160205065936	X000YEXL59	0007210906	NewItem	SELLABLE	0
160204145945	X000YEHNEJ	0001064487	NewItem	SELLABLE	0
160205065755	X000YEXJ65	0060015500	NewItem	SELLABLE	0
160205065647	X000YEXI43	0060669942	NewItem	SELLABLE	0
160204141914	X000YEFQ8T	6303402348	NewItem	SELLABLE	0
160205065734	X000YEXITX	0070407630	NewItem	SELLABLE	0
160205070020	X000YEXMLH	0021031959	NewItem	SELLABLE	0
160205065923	X000YEXKXR	0003888428	NewItem	SELLABLE	0
160205065602	X000YEXHAX	002052210X	NewItem	SELLABLE	0
160205065425	X000YEXEDX	0012047457	NewItem	SELLABLE	0
160205065901	X000YEXKI7	0070232431	NewItem	SELLABLE	0
160205065529	X000YEXGI1	0061827711	NewItem	SELLABLE	0
160205065914	X000YEXKQT	0071479856	NewItem	SELLABLE	0
160205065405	X000YEXE4R	0060558865	NewItem	SELLABLE	0
160205065931	X000YEXL3B	0002000776	NewItem	SELLABLE	0
160205065848	X000YEXK9L	0070031746	NewItem	SELLABLE	0
160205065651	X000YEXI5H	006019667X	NewItem	SELLABLE	0
160205065445	X000YEXEND	0071417362	NewItem	SELLABLE	0
160205065627	X000YEXHSZ	0005068460	NewItem	SELLABLE	0
160205065722	X000YEXIMZ	0026145006	NewItem	SELLABLE	0
160204141457	X000YEFJEF	0134340523	CollectibleAcceptable	SELLABLE	0
160205065614	X000YEXHKX	0062074423	NewItem	SELLABLE	0
160204143904	X000YEGHFF	6303402348	NewItem	SELLABLE	0
160205065943	X000YEXLCH	0071369902	NewItem	SELLABLE	0
160205070712	X000YEXUB9	0071274081	NewItem	SELLABLE	0
160205070816	X000YEXVD1	0071434690	NewItem	SELLABLE	0
160205070439	X000YEXRCV	0007262264	NewItem	SELLABLE	0
160205070641	X000YEXTPB	0062504983	NewItem	SELLABLE	0
160205070754	X000YEXUZF	0061044636	NewItem	SELLABLE	0
160205070153	X000YEXOG5	0071737057	NewItem	SELLABLE	0
160205070547	X000YEXSG1	0071780459	NewItem	SELLABLE	0
160205070348	X000YEXQJP	0060563079	NewItem	SELLABLE	0
160205070418	X000YEXR49	0070236194	NewItem	SELLABLE	0
160205070802	X000YEXV3V	001405101X	NewItem	SELLABLE	0
160205070558	X000YEXSVV	0006539300	NewItem	SELLABLE	0
160205070046	X000YEXNDJ	0064404781	NewItem	SELLABLE	0
160205070513	X000YEXRUN	0060277556	NewItem	SELLABLE	0
160205070100	X000YEXNMF	0028712315	NewItem	SELLABLE	0
160205070443	X000YEXRDZ	006051373X	NewItem	SELLABLE	0
160205070246	X000YEXPA5	0030923468	NewItem	SELLABLE	0
160205070116	X000YEXNUH	0030946913	NewItem	SELLABLE	0
160205070224	X000YEXOXD	0071358765	NewItem	SELLABLE	0
160205070302	X000YEXPJ1	0022840222	NewItem	SELLABLE	0
160205070830	X000YEXVN1	0060977094	NewItem	SELLABLE	0
160205070314	X000YEXPQT	0060808071	NewItem	SELLABLE	0
160205070530	X000YEXS6V	0071488170	NewItem	SELLABLE	0
160205070404	X000YEXQSV	006091646X	NewItem	SELLABLE	0
160205070030	X000YEXN57	0061065927	NewItem	SELLABLE	0
160205070330	X000YEXQ81	0065013182	NewItem	SELLABLE	0
160205070434	X000YEXR9J	0071374175	NewItem	SELLABLE	0
160205070811	X000YEXV9F	0025255908	NewItem	SELLABLE	0
160205070751	X000YEXUXH	0061065730	NewItem	SELLABLE	0
160205070451	X000YEXRJ9	0071285822	NewItem	SELLABLE	0
160205070343	X000YEXQGX	0060887389	NewItem	SELLABLE	0
160205070737	X000YEXUQ9	0030463823	NewItem	SELLABLE	0
160205070654	X000YEXU05	0071263411	NewItem	SELLABLE	0
160205070111	X000YEXNS9	002705859X	NewItem	SELLABLE	0
160205070708	X000YEXU87	0030425492	NewItem	SELLABLE	0
160205070055	X000YEXNJN	0062272861	NewItem	SELLABLE	0
160205070131	X000YEXO47	0030425549	NewItem	SELLABLE	0
160205070150	X000YEXODX	0060639318	NewItem	SELLABLE	0
160205070727	X000YEXUI7	0060560789	NewItem	SELLABLE	0
160205070242	X000YEXP6J	0071054103	NewItem	SELLABLE	0
160205070508	X000YEXRSF	0020519001	NewItem	SELLABLE	0
160205070838	X000YEXVSB	0062701908	NewItem	SELLABLE	0
160205070334	X000YEXQAJ	0023906200	NewItem	SELLABLE	0
160205070257	X000YEXPGJ	0071360204	NewItem	SELLABLE	0
160205070826	X000YEXVKJ	0026863294	NewItem	SELLABLE	0
160205070206	X000YEXOMT	0071471626	NewItem	SELLABLE	0
160205070541	X000YEXSED	0006375049	NewItem	SELLABLE	0
160205070128	X000YEXO1F	0071795537	NewItem	SELLABLE	0
160205070104	X000YEXNPH	0004724496	NewItem	SELLABLE	0
160205070326	X000YEXQ5J	0060086211	NewItem	SELLABLE	0
160205070637	X000YEXTKV	0030651034	NewItem	SELLABLE	0
160205070230	X000YEXOZL	0070097801	NewItem	SELLABLE	0
160205070537	X000YEXSBL	0060525509	NewItem	SELLABLE	0
160205070503	X000YEXRQ7	0030958210	NewItem	SELLABLE	0
160205070253	X000YEXPDH	007173788X	NewItem	SELLABLE	0
160205070517	X000YEXRXZ	0070592187	NewItem	SELLABLE	0
160205070721	X000YEXUFF	0001393774	NewItem	SELLABLE	0
160205070306	X000YEXPM3	0060977493	NewItem	SELLABLE	0
160205070429	X000YEXR85	0071373624	NewItem	SELLABLE	0
160205070650	X000YEXTUL	006109868X	NewItem	SELLABLE	0
160205070037	X000YEXN8T	0071511377	NewItem	SELLABLE	0
160205070220	X000YEXOSN	0030952697	NewItem	SELLABLE	0
160205070552	X000YEXSSJ	0071429697	NewItem	SELLABLE	0
160205070146	X000YEXOC9	0007376103	NewItem	SELLABLE	0
160205070414	X000YEXR0D	0007246927	NewItem	SELLABLE	0
160205070124	X000YEXNZH	0029073502	NewItem	SELLABLE	0
160205070041	X000YEXNB1	0071488111	NewItem	SELLABLE	0
160205070310	X000YEXPN7	0062068644	NewItem	SELLABLE	0
160205070527	X000YEXS39	0070099863	NewItem	SELLABLE	0
160205070200	X000YEXOKV	0000013714	NewItem	SELLABLE	0
160205070356	X000YEXQP9	0030952808	NewItem	SELLABLE	0
160205070759	X000YEXV0T	0007456379	NewItem	SELLABLE	0
160205070025	X000YEXMP3	0071078363	NewItem	SELLABLE	0
160205070237	X000YEXP4V	007021963X	NewItem	SELLABLE	0
160205070211	X000YEXOPL	003078994X	NewItem	SELLABLE	0
160205070323	X000YEXQ3L	0064470792	NewItem	SELLABLE	0
160205070843	X000YEXVVD	0070055459	NewItem	SELLABLE	0
160205070136	X000YEXO7J	0022448322	NewItem	SELLABLE	0
160205070731	X000YEXUL9	0030739292	NewItem	SELLABLE	0
160205070459	X000YEXRO9	007148583X	NewItem	SELLABLE	0
160205070352	X000YEXQLX	0060959037	NewItem	SELLABLE	0
160205070051	X000YEXNG1	0028331362	NewItem	SELLABLE	0
160205070157	X000YEXOI3	0071221840	NewItem	SELLABLE	0
160205070424	X000YEXR67	006096085X	NewItem	SELLABLE	0
160205070742	X000YEXUU5	0022812466	NewItem	SELLABLE	0
160205070659	X000YEXU41	0060088613	NewItem	SELLABLE	0
160205070523	X000YEXS0H	0062265563	NewItem	SELLABLE	0
160205070142	X000YEXO97	0007278624	NewItem	SELLABLE	0
160205070703	X000YEXU4L	0070151806	NewItem	SELLABLE	0
160205070121	X000YEXNWP	0061099813	NewItem	SELLABLE	0
160205070338	X000YEXQDV	0071590250	NewItem	SELLABLE	0
160205070716	X000YEXUDR	0062297856	NewItem	SELLABLE	0
160205070215	X000YEXOQF	0064470482	NewItem	SELLABLE	0
160205070646	X000YEXTSD	0071435433	NewItem	SELLABLE	0
160205070234	X000YEXP2D	0030463785	NewItem	SELLABLE	0
160205070447	X000YEXRGR	0022840621	NewItem	SELLABLE	0
160205070821	X000YEXVGN	0061065897	NewItem	SELLABLE	0
160205070834	X000YEXVOP	0044408986	NewItem	SELLABLE	0
160205070747	X000YEXUV9	0061227609	NewItem	SELLABLE	0
160205070807	X000YEXV6X	0026866218	NewItem	SELLABLE	0
160205070407	X000YEXQUT	0021488312	NewItem	SELLABLE	0
160205071217	X000YEY063	015343631X	NewItem	SELLABLE	0
160205071132	X000YEXZD7	0133274497	NewItem	SELLABLE	0
160205071343	X000YEY1PN	0132790076	NewItem	SELLABLE	0
160205071643	X000YEY85L	0195313429	NewItem	SELLABLE	0
160205071305	X000YEY0VN	0192820826	NewItem	SELLABLE	0
160205071020	X000YEXXH5	0131238175	NewItem	SELLABLE	0
160205070911	X000YEXWET	0078268567	NewItem	SELLABLE	0
160205070930	X000YEXWMV	0134548280	NewItem	SELLABLE	0
160205071417	X000YEY2BL	0076016625	NewItem	SELLABLE	0
160205071507	X000YEY3DN	0195650980	NewItem	SELLABLE	0
160205071324	X000YEY18F	0127476059	NewItem	SELLABLE	0
160205071544	X000YEY73T	0076644871	NewItem	SELLABLE	0
160205071626	X000YEY7U7	0195446666	NewItem	SELLABLE	0
160205071112	X000YEXYZV	007804152X	NewItem	SELLABLE	0
160205071001	X000YEXX7P	0076575209	NewItem	SELLABLE	0
160205071352	X000YEY1XZ	0195333551	NewItem	SELLABLE	0
160205070946	X000YEXWWL	0078051819	NewItem	SELLABLE	0
160205071252	X000YEY0OF	0123704820	NewItem	SELLABLE	0
160205071600	X000YEY7DT	0137073909	NewItem	SELLABLE	0
160205070917	X000YEXWGH	013138094X	NewItem	SELLABLE	0
160205071427	X000YEY2KR	0131162543	NewItem	SELLABLE	0
160205071236	X000YEY0GN	0133684431	NewItem	SELLABLE	0
160205071315	X000YEY117	0143123963	NewItem	SELLABLE	0
160205071348	X000YEY1R1	0131098640	NewItem	SELLABLE	0
160205071152	X000YEXZRD	019536550X	NewItem	SELLABLE	0
160205071334	X000YEY1FD	012251100X	NewItem	SELLABLE	0
160205071247	X000YEY0LD	0143019457	NewItem	SELLABLE	0
160205071214	X000YEY03L	019533356X	NewItem	SELLABLE	0
160205071128	X000YEXZAP	013293180X	NewItem	SELLABLE	0
160205071552	X000YEY7B1	0195551311	NewItem	SELLABLE	0
160205071015	X000YEXXEN	0132109816	NewItem	SELLABLE	0
160205071451	X000YEY31Z	019514936X	NewItem	SELLABLE	0
160205071523	X000YEY6Q7	0193368447	NewItem	SELLABLE	0
160205071705	X000YEY8LP	0132085119	NewItem	SELLABLE	0
160205071622	X000YEY7S9	0131346857	NewItem	SELLABLE	0
160205071356	X000YEY207	0079137121	NewItem	SELLABLE	0
160205070900	X000YEXW3P	0120847914	NewItem	SELLABLE	0
160205071030	X000YEXXNJ	0131073303	NewItem	SELLABLE	0
160205071534	X000YEY6Y9	012352380X	NewItem	SELLABLE	0
160205071412	X000YEY28T	0195394585	NewItem	SELLABLE	0
160205071107	X000YEXYQF	0137070098	NewItem	SELLABLE	0
160205071301	X000YEY0UT	0123305950	NewItem	SELLABLE	0
160205071053	X000YEXYI3	0155227009	NewItem	SELLABLE	0
160205071608	X000YEY7JX	0136131077	NewItem	SELLABLE	0
160205071233	X000YEY0DV	0195307704	NewItem	SELLABLE	0
160205071655	X000YEY8EH	0073366722	NewItem	SELLABLE	0
160205071517	X000YEY5OP	0072262575	NewItem	SELLABLE	0
160205071115	X000YEXZ2N	007284678X	NewItem	SELLABLE	0
160205071437	X000YEY2QV	0135087619	NewItem	SELLABLE	0
160205071041	X000YEXY8N	0140422617	NewItem	SELLABLE	0
160205071406	X000YEY261	0132025701	NewItem	SELLABLE	0
160205071637	X000YEY81F	013691635X	NewItem	SELLABLE	0
160205071256	X000YEY0S1	0141804920	NewItem	SELLABLE	0
160205071433	X000YEY2NJ	0141002298	NewItem	SELLABLE	0
160205071329	X000YEY1CV	0130685577	NewItem	SELLABLE	0
160205070905	X000YEXWAN	0195623061	NewItem	SELLABLE	0
160205071036	X000YEXY5B	0123746019	NewItem	SELLABLE	0
160205070853	X000YEXW0X	013027416X	NewItem	SELLABLE	0
160205071228	X000YEY0AT	0132690063	NewItem	SELLABLE	0
160205071652	X000YEY8BF	007753316X	NewItem	SELLABLE	0
160205071242	X000YEY0K9	0077628411	NewItem	SELLABLE	0
160205071512	X000YEY3HT	0136157394	NewItem	SELLABLE	0
160205070955	X000YEXX43	0140184864	NewItem	SELLABLE	0
160205071209	X000YEY027	0124160085	NewItem	SELLABLE	0
160205071203	X000YEXZY1	0195311612	NewItem	SELLABLE	0
160205071050	X000YEXYFL	0078618886	NewItem	SELLABLE	0
160205071502	X000YEY3A1	0072355581	NewItem	SELLABLE	0
160205071103	X000YEXYOR	0078884837	NewItem	SELLABLE	0
160205070927	X000YEXWKN	014314510X	NewItem	SELLABLE	0
160205070940	X000YEXWSP	0194348369	NewItem	SELLABLE	0
160205071124	X000YEXZ8R	0195670922	NewItem	SELLABLE	0
160205070849	X000YEXVZ9	0070369976	NewItem	SELLABLE	0
160205071539	X000YEY711	0195398629	NewItem	SELLABLE	0
160205071447	X000YEY2X9	013259661X	NewItem	SELLABLE	0
160205070936	X000YEXWPD	0076145468	NewItem	SELLABLE	0
160205071005	X000YEXX9N	0077412311	NewItem	SELLABLE	0
160205071310	X000YEY0XL	0123736196	NewItem	SELLABLE	0
160205071159	X000YEXZUZ	0143020609	NewItem	SELLABLE	0
160205071046	X000YEXYCJ	0143105469	NewItem	SELLABLE	0
160205070951	X000YEXX1L	0160500060	NewItem	SELLABLE	0
160205071025	X000YEXXJD	0078123208	NewItem	SELLABLE	0
160205071402	X000YEY23T	0134667158	NewItem	SELLABLE	0
160205071614	X000YEY7OD	0194774295	NewItem	SELLABLE	0
160205071135	X000YEXZG9	0153119152	NewItem	SELLABLE	0
160205071648	X000YEY88N	0195368126	NewItem	SELLABLE	0
160205071443	X000YEY2UR	0195179986	NewItem	SELLABLE	0
160205070923	X000YEXWI5	0143064703	NewItem	SELLABLE	0
160205071528	X000YEY6UD	0134340388	NewItem	SELLABLE	0
160205071058	X000YEXYM9	0195163508	NewItem	SELLABLE	0
160205071421	X000YEY2DT	0078667461	NewItem	SELLABLE	0
160205071701	X000YEY8I3	0195372042	NewItem	SELLABLE	0
160205071458	X000YEY36F	0120887614	NewItem	SELLABLE	0
160205071008	X000YEXXCF	0078962935	NewItem	SELLABLE	0
160205071222	X000YEY09F	0123744318	NewItem	SELLABLE	0
160205071119	X000YEXZ6T	0130799793	NewItem	SELLABLE	0
160205071339	X000YEY1KN	0078691877	NewItem	SELLABLE	0
160205071548	X000YEY76V	013111476X	NewItem	SELLABLE	0
160205071630	X000YEY7WP	0140361219	NewItem	SELLABLE	0
160205071603	X000YEY7GB	0139344152	NewItem	SELLABLE	0
160205071319	X000YEY135	0078022711	NewItem	SELLABLE	0
160205071803	X000YEY9XH	0143018736	NewItem	SELLABLE	0
160205071903	X000YEYB0X	019439980X	NewItem	SELLABLE	0
160205072104	X000YEYDEH	0195078322	NewItem	SELLABLE	0
160205073954	X000YEZ4KT	0077421469	NewItem	SELLABLE	0
160205071859	X000YEYAXV	0195300904	NewItem	SELLABLE	0
160205072010	X000YEYCD9	0136219470	NewItem	SELLABLE	0
160205071925	X000YEYBJ9	0133188639	NewItem	SELLABLE	0
160205072252	X000YEYGL7	0073346713	NewItem	SELLABLE	0
160205071721	X000YEY8WJ	0132148714	NewItem	SELLABLE	0
160205072025	X000YEYCM5	0195012828	NewItem	SELLABLE	0
160205072203	X000YEYFS1	0194353850	NewItem	SELLABLE	0
160205072306	X000YEYGU3	0123851246	NewItem	SELLABLE	0
160205071951	X000YEYBZX	012386965X	NewItem	SELLABLE	0
160205072054	X000YEYD65	0135168805	NewItem	SELLABLE	0
160205072035	X000YEYCV1	007737973X	NewItem	SELLABLE	0
160205071940	X000YEYBSP	0076576957	NewItem	SELLABLE	0
160205073916	X000YEZ3RX	019477421X	NewItem	SELLABLE	0
160205071731	X000YEY90P	0195146301	NewItem	SELLABLE	0
160205071808	X000YEYA0J	0077520874	NewItem	SELLABLE	0
160205072151	X000YEYFK9	0192630970	NewItem	SELLABLE	0
160205071912	X000YEYBBR	0124045502	NewItem	SELLABLE	0
160205072247	X000YEYGIP	0195642287	NewItem	SELLABLE	0
160205074015	X000YEZ52L	0152063676	NewItem	SELLABLE	0
160205072302	X000YEYGQR	0192803638	NewItem	SELLABLE	0
160205072321	X000YEYH2P	0140951954	NewItem	SELLABLE	0
160205071818	X000YEYA4Z	0072373350	NewItem	SELLABLE	0
160205071855	X000YEYAUT	0195341449	NewItem	SELLABLE	0
160205072315	X000YEYGZ3	0078231825	NewItem	SELLABLE	0
160205073903	X000YEZ3H3	0077903447	NewItem	SELLABLE	0
160205072356	X000YEYHTD	0195327691	NewItem	SELLABLE	0
160205074004	X000YEZ4QX	0131335073	NewItem	SELLABLE	0
160205072049	X000YEYD3D	0080445667	NewItem	SELLABLE	0
160205073928	X000YEZ40T	0078801435	NewItem	SELLABLE	0
160205072005	X000YEYCBL	0132317443	NewItem	SELLABLE	0
160205072235	X000YEYGBH	0077412532	NewItem	SELLABLE	0
160205071821	X000YEYA6D	0099548623	NewItem	SELLABLE	0
160205072021	X000YEYCK7	0077483731	NewItem	SELLABLE	0
160205071845	X000YEYANV	0130489247	NewItem	SELLABLE	0
160205072324	X000YEYH3T	0130479578	NewItem	SELLABLE	0
160205071933	X000YEYBPX	0195328493	NewItem	SELLABLE	0
160205071832	X000YEYAFJ	0195065956	NewItem	SELLABLE	0
160205071920	X000YEYBHL	0123725291	NewItem	SELLABLE	0
160205072147	X000YEYFHH	0073303607	NewItem	SELLABLE	0
160205072220	X000YEYG21	0132041545	NewItem	SELLABLE	0
160205073938	X000YEZ49F	0075721104	NewItem	SELLABLE	0
160205073924	X000YEZ3XH	0195282817	NewItem	SELLABLE	0
160205071743	X000YEY973	0135107377	NewItem	SELLABLE	0
160205071753	X000YEY9OL	0130440035	NewItem	SELLABLE	0
160205072346	X000YEYHM5	0194315207	NewItem	SELLABLE	0
160205072126	X000YEYDUB	0153388447	NewItem	SELLABLE	0
160205071735	X000YEY93H	0138598517	NewItem	SELLABLE	0
160205073856	X000YEZ3EB	0136040268	NewItem	SELLABLE	0
160205073958	X000YEZ4OF	0080449840	NewItem	SELLABLE	0
160205071929	X000YEYBMV	0143004573	NewItem	SELLABLE	0
160205072120	X000YEYDR9	0133128954	NewItem	SELLABLE	0
160205072059	X000YEYDAB	012374881X	NewItem	SELLABLE	0
160205072330	X000YEYH9N	019533566X	NewItem	SELLABLE	0
160205072041	X000YEYCXT	0194351947	NewItem	SELLABLE	0
160205071916	X000YEYBET	0195154118	NewItem	SELLABLE	0
160205072114	X000YEYDIX	0141046228	NewItem	SELLABLE	0
160205073934	X000YEZ477	0125761554	NewItem	SELLABLE	0
160205072159	X000YEYFO5	0195394895	NewItem	SELLABLE	0
160205071841	X000YEYALX	0072946962	NewItem	SELLABLE	0
160205072335	X000YEYHBB	0123695414	NewItem	SELLABLE	0
160205072216	X000YEYG03	0130258490	NewItem	SELLABLE	0
160205072015	X000YEYCHP	0141800968	NewItem	SELLABLE	0
160205072001	X000YEYC89	0195372093	NewItem	SELLABLE	0
160205072209	X000YEYFW7	0080361889	NewItem	SELLABLE	0
160205072230	X000YEYG7V	0194382036	NewItem	SELLABLE	0
160205072135	X000YEYDZV	0195365909	NewItem	SELLABLE	0
160205071907	X000YEYB67	0076575195	NewItem	SELLABLE	0
160205071759	X000YEY9V9	0194577368	NewItem	SELLABLE	0
160205071739	X000YEY955	0140042393	NewItem	SELLABLE	0
160205071716	X000YEY8T7	0123750938	NewItem	SELLABLE	0
160205071946	X000YEYBWL	0134578880	NewItem	SELLABLE	0
160205073950	X000YEZ4HH	0131976397	NewItem	SELLABLE	0
160205071837	X000YEYAJ5	0195152255	NewItem	SELLABLE	0
160205072108	X000YEYDGP	0135852404	NewItem	SELLABLE	0
160205073907	X000YEZ3KF	0075544695	NewItem	SELLABLE	0
160205072256	X000YEYGN5	0195382447	NewItem	SELLABLE	0
160205071956	X000YEYC57	0120885638	NewItem	SELLABLE	0
160205072130	X000YEYDWT	0078953146	NewItem	SELLABLE	0
160205071748	X000YEY9IR	0123743206	NewItem	SELLABLE	0
160205073945	X000YEZ4E5	0078744393	NewItem	SELLABLE	0
160205071710	X000YEY8Q5	0195328272	NewItem	SELLABLE	0
160205072241	X000YEYGF3	0131929933	NewItem	SELLABLE	0
160205072339	X000YEYHGV	0125319592	NewItem	SELLABLE	0
160205071727	X000YEY8Z1	0195343034	NewItem	SELLABLE	0
160205072352	X000YEYHPR	0194421562	NewItem	SELLABLE	0
160205072139	X000YEYFDB	0078039150	NewItem	SELLABLE	0
160205072402	X000YEYHXT	0194386066	NewItem	SELLABLE	0
160205072045	X000YEYD01	0072504390	NewItem	SELLABLE	0
160205072225	X000YEYG5N	0195274628	NewItem	SELLABLE	0
160205071852	X000YEYARR	0133018105	NewItem	SELLABLE	0
160205074008	X000YEZ4VD	0195382234	NewItem	SELLABLE	0
160205071827	X000YEYABD	0155008277	NewItem	SELLABLE	0
160205071813	X000YEYA31	0131895656	NewItem	SELLABLE	0
160205072155	X000YEYFLX	007734717X	NewItem	SELLABLE	0
160205072311	X000YEYGWB	0133707520	NewItem	SELLABLE	0
160205072409	X000YEYI1Z	012386917X	NewItem	SELLABLE	0
160205074846	X000YEZGHF	0195377834	NewItem	SELLABLE	0
160205074547	X000YEZCQ5	0195033035	NewItem	SELLABLE	0
160205074656	X000YEZE3V	0137130910	NewItem	SELLABLE	0
160205074949	X000YEZHS3	0076027279	NewItem	SELLABLE	0
160205075004	X000YEZI3R	0134022238	NewItem	SELLABLE	0
160205074321	X000YEZ9DL	0077229738	NewItem	SELLABLE	0
160205074921	X000YEZH9R	0080447198	NewItem	SELLABLE	0
160205074247	X000YEZ8K5	0132209101	NewItem	SELLABLE	0
160205074537	X000YEZCID	0077653742	NewItem	SELLABLE	0
160205074924	X000YEZHC9	0124075029	NewItem	SELLABLE	0
160205074743	X000YEZF71	0134340523	NewItem	SELLABLE	0
160205074907	X000YEZGYN	0132373181	NewItem	SELLABLE	0
160205074238	X000YEZ8CX	0075722852	NewItem	SELLABLE	0
160205074616	X000YEZDCN	015190491X	NewItem	SELLABLE	0
160205074214	X000YEZ7ZL	0077347293	NewItem	SELLABLE	0
160205074605	X000YEZD2X	019565093X	NewItem	SELLABLE	0
160205074150	X000YEZ6XJ	0133693473	NewItem	SELLABLE	0
160205074727	X000YEZEV3	0182168514	NewItem	SELLABLE	0
160205074600	X000YEZCZV	0143416073	NewItem	SELLABLE	0
160205074413	X000YEZANF	0195313348	NewItem	SELLABLE	0
160205074255	X000YEZ8TV	012369406X	NewItem	SELLABLE	0
160205074349	X000YEZ9VX	0132599023	NewItem	SELLABLE	0
160205074527	X000YEZCB5	0142300675	NewItem	SELLABLE	0
160205074221	X000YEZ83R	0195171802	NewItem	SELLABLE	0
160205074515	X000YEZC1F	0134340396	NewItem	SELLABLE	0
160205074936	X000YEZHL5	0133379337	NewItem	SELLABLE	0
160205074640	X000YEZDTB	0130482617	NewItem	SELLABLE	0
160205075033	X000YEZIN7	0195394739	NewItem	SELLABLE	0
160205074738	X000YEZF3Z	007243886X	NewItem	SELLABLE	0
160205075040	X000YEZIS7	0077194756	NewItem	SELLABLE	0
160205074532	X000YEZCFL	0078021421	NewItem	SELLABLE	0
160205074931	X000YEZHHJ	0072510846	NewItem	SELLABLE	0
160205074229	X000YEZ88H	0078739454	NewItem	SELLABLE	0
160205074450	X000YEZBDJ	019517545X	NewItem	SELLABLE	0
160205074408	X000YEZAJJ	0195162625	NewItem	SELLABLE	0
160205075028	X000YEZIJB	0195107268	NewItem	SELLABLE	0
160205074831	X000YEZG61	0073209457	NewItem	SELLABLE	0
160205074855	X000YEZGNJ	0137033486	NewItem	SELLABLE	0
160205074944	X000YEZHQF	0072119365	NewItem	SELLABLE	0
160205074959	X000YEZHZ1	0153453443	NewItem	SELLABLE	0
160205075015	X000YEZIC3	0195179455	NewItem	SELLABLE	0
160205074358	X000YEZA2L	0195157656	NewItem	SELLABLE	0
160205074711	X000YEZEJZ	0195317130	NewItem	SELLABLE	0
160205074613	X000YEZDA5	0131026038	NewItem	SELLABLE	0
160205074345	X000YEZ9SL	0120931559	NewItem	SELLABLE	0
160205074437	X000YEZB4D	0078929350	NewItem	SELLABLE	0
160205074556	X000YEZCXD	0195181778	NewItem	SELLABLE	0
160205074301	X000YEZ8ZF	0132185652	NewItem	SELLABLE	0
160205074422	X000YEZAU3	0077702859	NewItem	SELLABLE	0
160205074511	X000YEZBW5	0195079817	NewItem	SELLABLE	0
160205074308	X000YEZ945	0160020425	NewItem	SELLABLE	0
160205074234	X000YEZ89V	0195155033	NewItem	SELLABLE	0
160205074753	X000YEZFET	012384925X	NewItem	SELLABLE	0
160205074028	X000YEZ5DF	0132825244	NewItem	SELLABLE	0
160205074137	X000YEZ6NJ	0193751151	NewItem	SELLABLE	0
160205074913	X000YEZH5V	0080440541	NewItem	SELLABLE	0
160205074251	X000YEZ8OB	0134340477	NewItem	SELLABLE	0
160205074954	X000YEZHVZ	0078605652	NewItem	SELLABLE	0
160205074730	X000YEZEY5	0133209490	NewItem	SELLABLE	0
160205074354	X000YEZA03	0134340515	NewItem	SELLABLE	0
160205074651	X000YEZE0J	0072846682	NewItem	SELLABLE	0
160205074541	X000YEZCMJ	0195108086	NewItem	SELLABLE	0
160205074102	X000YEZ639	0195274334	NewItem	SELLABLE	0
160205074023	X000YEZ5AD	0080446264	NewItem	SELLABLE	0
160205074748	X000YEZFC1	0195369157	NewItem	SELLABLE	0
160205074521	X000YEZC5B	0133209296	NewItem	SELLABLE	0
160205074723	X000YEZER7	0194384616	NewItem	SELLABLE	0
160205074507	X000YEZBST	0124020607	NewItem	SELLABLE	0
160205074901	X000YEZGUR	0195636279	NewItem	SELLABLE	0
160205074335	X000YEZ9JP	013016593X	NewItem	SELLABLE	0
160205074418	X000YEZARB	0195178971	NewItem	SELLABLE	0
160205074647	X000YEZDXH	0131457756	NewItem	SELLABLE	0
160205074630	X000YEZDM3	0133668061	NewItem	SELLABLE	0
160205074442	X000YEZB7Z	0076691004	NewItem	SELLABLE	0
160205074717	X000YEZENL	0130165123	NewItem	SELLABLE	0
160205074504	X000YEZBPR	0140366776	NewItem	SELLABLE	0
160205074426	X000YEZAX5	0132408791	NewItem	SELLABLE	0
160205074242	X000YEZ8EL	0195388631	NewItem	SELLABLE	0
160205074820	X000YEZFZ3	0134340469	NewItem	SELLABLE	0
160205074431	X000YEZB0H	0130328294	NewItem	SELLABLE	0
160205074825	X000YEZG2F	0133240622	NewItem	SELLABLE	0
160205074311	X000YEZ96N	0123747538	NewItem	SELLABLE	0
160205074706	X000YEZEFT	019518386X	NewItem	SELLABLE	0
160205075023	X000YEZIFP	0195331753	NewItem	SELLABLE	0
160205074455	X000YEZBHZ	0141021896	NewItem	SELLABLE	0
